user_id,Total Traffic(MB),Downlink Throughput(Kbps),Uplink Throughput(Kbps),Downlink TCP Retransmission Rate(%),Video Streaming Download Throughput(Kbps),Video Streaming xKB Start Delay(ms),Web Page Download Throughput(Kbps),Web Average TCP RTT(ms),1,3,4
1886,674.20988,1578.26,406.03,0.63,10696.17,971,3619.91,52,1,0,0
1887,466.16128,6665.63,279.12,0.26,17985.68,1210,2827.19,50,0,1,0
1888,663.80811,2894.42,103.72,1.69,9804.55,1666,2811.27,95,0,0,0
1889,386.73288,1138.83,154.87,1.02,1471.24,5073,1998.76,188,0,0,1
1890,522.55817,9878.57,61.86,0.56,30524.87,782,2063.6,72,0,0,0
1891,262.27846,2434.29,92.16,2.42,5046.69,1610,1440.82,329,0,1,0
1892,414.28997,2155.56,37.01,1.1,3107.08,1622,1714.24,89,1,1,1
1893,624.40617,4012.51,95.61,2.94,4063.6,1625,1321.22,97,0,0,0
1894,753.79908,1498.51,138.57,1.63,1475.62,1677,2083.27,112,0,0,0
1895,108.13693,193.37,28.6,2.31,2469.71,1277,793.4,246,1,1,1
1896,339.34086,1354.64,146.03,2.3,3594.19,3344,526.81,144,0,0,0
1897,505.99576,1129.86,89.96,2.32,1704.86,3271,1245.14,103,0,0,1
1898,245.98065,5993.72,96.48,1.38,8144.12,3527,2580.06,142,0,1,0
1899,593.62245,2945.72,71.48,1.13,9734.66,3027,747.13,190,1,1,0
1900,168.40668,1633.03,556.12,0.9,8130.94,1338,3517.55,178,0,0,1
1901,160.92358,2167.86,210.68,1.31,6381.73,2067,1894.02,97,0,0,0
1903,251.48877,686.45,36.55,0.28,408.94,375,2462.01,98,0,0,0
1904,531.21237,20503.0,152.57,0.16,28749.6,828,10118.24,66,0,0,0
1905,258.13036,2189.96,814.8,2.38,10919.63,1170,2024.03,64,0,0,0
1906,450.65634,466.56,111.31,0.41,4799.12,1452,2649.71,71,0,0,0
1907,418.39415,6031.63,256.27,0.83,2809.68,2162,2206.36,53,0,0,0
1908,705.44406,3107.89,113.15,0.8,5063.98,1725,873.64,141,0,0,0
1909,258.01425,1085.66,138.73,1.94,1027.76,2167,1550.85,106,0,1,1
1910,228.42555,368.16,113.97,3.26,6542.42,1689,1841.07,787,0,0,0
1911,862.92626,8379.63,409.49,0.32,15673.97,991,4215.13,48,0,0,0
1912,497.93523,4265.88,109.26,0.65,6895.29,1399,1191.49,156,0,0,0
1913,846.35555,677.78,64.06,6.77,1490.01,3629,647.61,207,0,1,1
1914,156.67412,2628.88,117.31,0.55,4912.04,1649,1393.2,115,1,0,0
1915,462.45687,3962.21,187.67,1.0,5346.87,1092,2861.63,98,0,1,1
1916,862.90452,1476.39,29.34,1.77,4046.82,1227,978.94,63,0,0,0
1917,221.94083,12471.64,64.65,0.26,2656.62,2600,5161.71,111,0,0,0
1918,569.32843,8300.48,860.3,0.94,12494.18,1190,4003.7,54,0,0,0
1919,238.85908,381.74,39.66,1.15,4788.73,3302,541.28,275,0,1,1
1920,591.97926,1621.62,89.25,0.69,1496.01,3112,774.67,473,1,1,1
1921,446.87996,374.33,28.15,1.98,6240.08,1438,2073.14,151,0,0,0
1922,429.27398,817.76,159.85,1.73,1868.32,2344,1324.07,117,1,1,1
1923,341.11509,1354.18,181.23,0.56,8798.99,1310,1686.83,75,0,0,0
1925,229.79055,5760.45,93.61,1.58,10359.44,1327,1801.51,165,1,1,1
1926,119.27125,466.31,38.14,2.53,2046.36,1138,1861.05,51,0,0,0
1927,516.26867,2430.53,361.3,0.97,8340.18,1450,1978.36,55,0,0,0
1928,591.49246,2962.65,83.07,0.51,3262.58,1179,2008.11,37,0,0,0
1929,600.66419,841.12,250.22,0.72,4268.72,2985,1974.71,170,0,0,0
1930,487.14453,1178.19,47.47,1.6,1909.6,2946,907.4,99,1,0,0
1931,123.11528,485.09,24.46,1.41,6315.47,779,1299.71,2178,0,1,1
1932,833.18898,2247.43,33.87,2.97,2653.96,3568,1586.97,209,1,0,0
1933,584.95355,1168.88,129.21,0.77,7960.21,1408,4370.78,60,1,0,0
1934,554.31122,525.62,83.78,1.41,3167.35,1647,730.38,85,0,0,1
1935,704.95827,2723.55,83.99,1.13,10956.47,1053,2016.69,52,1,1,0
1936,159.03487,1386.84,86.86,4.43,4989.18,1990,1029.48,143,1,1,0
1937,345.76995,191.35,134.4,1.33,3067.94,2372,2064.91,69,0,0,0
1938,132.04689,2454.91,244.44,0.67,5874.96,1763,2558.99,55,0,0,0
1939,150.41176,1799.25,185.57,1.8,7136.24,838,3250.49,68,0,1,1
1940,195.6552,3117.54,226.03,0.6,8426.73,1555,1941.92,68,0,0,0
1941,253.5047,385.72,58.5,3.38,915.55,2466,549.96,785,0,0,0
1942,806.50482,1303.25,24.51,1.77,2102.87,3115,2805.77,104,0,1,0
1943,658.3453,2546.67,79.08,3.23,6304.99,1659,1129.38,121,0,0,0
1944,293.03503,781.43,97.38,4.65,1414.75,2553,1126.86,100,0,1,0
1945,880.9011,4469.64,227.23,1.08,10610.85,1782,1888.9,273,1,1,0
1946,807.64465,1638.18,166.33,2.05,2782.81,2102,907.89,96,0,0,0
1947,373.77325,821.72,134.12,3.01,10339.19,1320,2115.36,44,0,0,1
1948,405.26692,3695.03,132.28,1.32,7068.39,1646,5499.6,57,0,0,0
1949,205.41262,305.16,53.64,26.83,941.92,3363,926.61,158,0,0,0
1950,650.25696,2194.0,175.2,0.65,1462.64,1606,774.64,199,1,1,1
1951,214.76542,284.05,142.11,13.08,2828.89,1462,1762.25,128,0,0,0
1952,481.38027,520.85,238.8,0.96,617.59,4764,357.87,246,0,0,0
1953,100.03538,79.56,21.64,6.68,176.31,1572,176.52,707,0,0,1
1954,303.42965,166.05,135.11,2.36,845.59,6871,255.03,1124,0,0,0
1955,209.1278,2083.31,130.05,0.82,3829.29,1741,1954.21,196,0,1,0
1956,538.55998,1023.96,204.37,3.0,4411.53,1237,4253.17,97,0,0,0
1957,158.93711,70.31,24.24,4.18,237.89,1634,77.51,2178,1,0,1
1958,228.69749,1890.84,147.82,0.67,3322.87,2291,2325.53,118,0,0,0
1959,109.14041,398.73,28.37,1.83,2420.21,1578,554.91,61,0,0,0
1960,115.80027,1294.38,148.1,1.15,3054.17,1151,4518.38,136,0,0,0
1961,229.27474,647.4,80.54,0.5,4277.49,1249,2554.55,63,0,1,1
1962,156.28149,2485.28,221.28,1.59,7908.21,1321,3665.24,136,0,0,1
1963,381.39833,1639.96,182.58,1.8,3372.93,2201,1018.46,181,0,0,1
1964,262.16515,297.8,126.99,3.88,714.4,6575,734.22,112,0,0,0
1965,317.74153,363.92,89.63,2.21,1394.28,1705,650.69,338,1,0,1
1966,423.53948,963.7,299.46,0.69,1758.28,2159,259.27,71,0,0,0
1967,441.18252,1184.56,46.98,3.25,7742.14,1822,1310.57,229,0,1,1
1968,287.36782,2232.45,152.83,0.33,10443.76,1454,908.91,62,1,1,0
1969,232.51256,1095.05,135.01,1.48,3855.27,2300,1689.84,235,1,1,1
1970,282.64918,1174.42,74.03,0.55,5455.64,1619,1204.13,58,0,0,0
1971,373.63412,7680.39,124.75,0.24,8271.9,1230,1096.55,206,0,0,0
1972,154.87339,1749.26,55.07,1.04,736.06,2783,611.85,1248,0,0,0
1973,559.19518,818.55,150.52,2.09,1962.03,5100,1346.68,150,1,0,0
1974,147.64027,1004.37,87.63,1.17,705.64,1330,1153.78,323,1,1,0
1975,126.47944,820.07,85.22,1.92,1508.38,989,1160.99,85,1,1,0
1976,646.75986,1697.37,152.31,0.55,2007.47,1524,1130.41,158,0,1,0
1977,287.10341,3008.76,185.91,0.32,4461.6,1096,4054.28,68,0,0,0
1978,105.88971,321.03,337.4,2.74,1041.37,1690,1315.57,83,0,0,0
1979,192.92853,1232.71,131.38,4.99,7079.64,1446,1405.35,182,0,0,0
1981,162.36017,2170.43,92.31,1.3,2607.95,1941,2001.17,94,0,0,0
1982,198.30571,251.24,131.72,1.57,1986.57,3015,476.33,306,1,1,1
1983,205.46785,1584.58,149.83,0.66,4538.78,1552,2192.94,391,0,0,0
1984,360.56027,4522.41,400.17,1.33,7590.83,1610,3059.97,77,0,0,0
1985,111.38389,2129.46,40.05,1.67,4622.01,1536,1143.55,84,0,0,0
1986,215.71719,2324.89,150.23,2.91,7317.76,2139,1746.41,152,0,0,0
1987,436.4765,1579.07,434.69,0.65,6002.69,1114,2932.49,60,1,1,0
1988,222.92859,1966.77,140.56,1.99,1799.02,2163,1172.99,499,0,0,0
1989,263.39626,1453.08,22.69,1.51,6765.01,1946,2288.0,203,1,0,1
1990,219.99309,3018.54,162.25,0.68,4528.53,1857,6159.21,111,0,0,0
1991,462.69579,367.82,586.74,4.58,1421.89,1650,914.83,283,0,0,0
1992,140.70227,3575.3,150.95,0.83,7929.53,1884,3048.05,35,0,0,0
1993,152.08579,5765.29,84.03,1.3,15421.78,658,318.01,126,0,0,0
1994,448.20936,4014.96,151.99,0.49,8768.1,1402,6850.39,94,0,0,0
1995,471.64604,3661.47,196.19,3.05,10337.43,1031,1946.15,75,0,0,0
1996,638.92915,699.34,430.69,1.11,7223.14,1422,2030.79,118,0,0,0
1997,293.12581,453.68,59.85,0.31,1280.66,3561,678.45,567,1,0,1
1998,117.63223,1521.44,36.98,10.26,6372.91,2169,1037.89,494,0,0,0
1999,178.63458,2776.68,122.14,2.36,10926.16,2283,2416.68,168,0,1,0
2000,130.15581,2713.73,554.35,0.91,12797.36,2025,2470.46,63,0,0,0
2001,458.32135,977.46,119.35,2.17,3092.66,1893,1192.25,97,0,0,0
2002,330.33803,726.99,166.36,1.12,4070.04,1693,3119.57,82,0,0,0
2003,371.32494,3976.2,123.18,0.58,3452.48,1966,2927.39,55,0,0,0
2004,824.60775,4880.01,51.83,0.52,6046.63,1227,1442.31,155,1,1,1
2005,810.41995,4017.64,234.96,0.38,9097.98,1218,3462.93,36,0,0,0
2006,301.27893,2444.68,153.48,0.41,11015.26,1104,2668.89,72,0,0,0
2007,236.99463,1386.2,62.52,1.97,1940.22,2119,1176.55,146,0,0,0
2008,146.48271,11844.14,86.13,0.82,7150.87,963,2151.69,86,0,0,0
2009,615.45236,2698.74,223.53,6.63,6187.71,1391,2596.71,48,0,0,0
2010,837.63,2494.58,72.11,0.53,1840.24,2096,1084.4,216,0,0,0
2012,551.52427,1786.73,362.7,1.79,8395.69,771,892.38,130,0,0,0
2013,328.77016,1096.4,273.4,1.66,6430.89,1114,7628.9,88,0,1,0
2014,281.24429,256.76,24.74,0.29,3873.41,2559,2974.59,60,0,0,0
2015,262.05515,1061.02,145.86,3.3,1284.76,4310,3398.81,153,0,0,1
2016,534.91121,287.09,119.45,1.76,9512.57,2917,2689.83,97,1,1,1
2017,458.11963,1662.2,171.43,0.67,2669.28,1352,1614.61,186,0,0,1
2018,132.46494,78.35,64.48,2.92,3989.18,1066,2955.85,86,0,0,0
2019,485.9225,4547.1,51.65,0.37,4113.14,1559,3525.47,102,1,1,0
2020,154.49014,56.35,57.41,0.92,9108.86,920,1410.92,75,0,0,0
2021,887.07827,12430.07,324.58,1.83,2782.48,3238,1096.03,174,0,0,0
2022,711.64397,3787.84,106.01,3.15,7926.96,1458,2198.66,172,0,0,0
2023,423.96449,70.16,112.26,0.17,219.16,1223,1114.08,139,1,1,1
2024,518.52607,1101.37,192.03,1.41,7222.36,1386,1372.01,66,1,0,1
2025,242.22342,567.95,91.85,0.28,3259.34,981,4535.19,39,0,0,0
2026,533.55353,841.18,186.62,3.94,2869.97,2760,850.64,282,0,0,0
2027,436.30357,332.46,447.98,0.17,1795.8,6387,2801.41,52,0,0,0
2028,845.39681,1649.84,237.03,0.66,9420.7,1681,3861.72,80,0,0,0
2029,761.32074,2492.59,51.97,0.81,3506.1,1633,1044.53,152,0,1,1
2030,579.20718,1880.21,211.8,0.66,9001.31,1151,1777.64,139,0,1,0
2031,116.70786,314.4,57.48,7.19,1569.9,3142,553.1,263,1,1,1
2032,246.60996,1970.56,160.47,2.61,11326.6,1826,1820.08,138,0,1,1
2033,809.18696,1768.22,188.75,0.96,3858.41,1482,1902.5,90,0,0,0
2034,509.48377,3434.18,217.04,0.98,6883.59,2335,3033.51,49,1,1,0
2035,229.70372,1840.7,253.85,1.28,5624.05,1556,1478.87,256,0,0,0
2036,464.3756,3754.89,127.5,0.93,6612.01,1189,876.76,95,0,0,0
2038,201.76803,4634.27,144.32,0.45,14560.47,1109,6560.67,45,0,0,0
2039,165.00657,1066.62,487.02,2.97,5456.47,972,1027.41,152,0,0,0
2040,180.81661,1007.03,41.28,1.75,5704.82,1301,1779.48,70,1,0,0
2041,143.41561,30820.0,43.22,2.52,41567.77,781,7079.12,37,0,0,0
2042,787.92988,430.26,87.11,1.05,2592.65,2921,1639.23,80,0,0,0
2043,245.3181,1145.63,793.05,0.32,20266.55,884,7638.05,103,0,0,0
2044,388.70413,1060.04,23.27,2.2,9505.89,1037,1862.24,114,0,0,0
2045,231.98201,830.39,22.5,2.84,993.63,4283,918.98,141,0,0,0
2046,826.39101,4671.31,111.44,2.16,5224.29,1387,2097.11,122,0,0,0
2047,191.84033,5687.84,89.88,2.37,6396.81,1193,1420.89,100,0,0,0
2048,636.1793,5201.5,77.37,0.52,7633.57,2544,443.1,94,1,1,1
2049,354.80498,3223.59,136.42,0.17,20538.45,508,2863.9,328,0,0,0
2050,789.73189,3832.36,118.96,0.76,7684.89,1234,2735.33,67,0,0,0
2051,785.8193,780.08,124.79,2.53,4449.22,1828,1700.49,306,1,1,0
2052,408.39194,389.4,62.16,1.44,2021.44,2015,545.42,168,0,0,0
2053,820.31851,767.82,184.22,11.78,2680.55,1302,1586.6,510,0,0,0
2054,263.82636,454.08,51.89,1.64,1012.03,2702,249.46,1618,0,0,0
2055,134.80716,5416.68,258.12,0.41,10676.25,921,5112.65,112,1,0,0
2056,336.74019,154.49,57.78,2.37,2165.26,3542,1229.39,311,0,0,0
2057,440.33978,306.78,17.37,1.98,350.03,5876,872.59,86,0,0,0
2058,172.11738,321.52,47.51,2.05,3287.18,1679,1083.02,169,0,0,1
2059,345.81125,256.89,135.37,2.77,4200.24,1237,1671.08,85,1,0,0
2060,319.39827,6446.52,73.24,0.12,14433.44,1171,10271.7,59,0,1,1
2061,363.95589,1645.02,104.07,2.01,5443.2,1486,2108.66,127,0,1,0
2062,425.41001,975.76,208.08,0.48,3651.29,2044,2064.3,90,0,0,0
2063,390.05905,2061.37,1015.0,1.09,4776.74,1593,2030.9,136,0,0,0
2064,240.67526,228.81,29.48,2.46,1708.7,1593,999.79,83,1,1,0
2065,100.77226,1425.05,233.04,2.25,2216.01,1623,823.56,178,0,0,0
2066,258.77872,2505.74,195.4,0.52,10296.5,1154,7016.18,87,0,0,0
2067,561.65533,1307.84,471.09,1.51,5064.1,1441,1955.34,226,0,0,0
2068,148.22752,3097.34,166.91,2.77,2955.75,1289,4596.88,73,0,0,0
2069,201.65632,3442.4,429.91,1.46,3249.56,1393,3849.28,88,0,0,0
2070,551.89257,3852.27,159.03,1.08,40995.49,744,344.79,66,0,0,0
2071,152.21425,2860.78,67.16,0.95,6133.93,1417,2686.65,73,1,1,0
2072,142.84466,570.13,124.91,1.48,3648.05,1350,1632.28,66,0,0,0
2073,427.41482,3970.1,115.3,0.79,6324.73,1737,1563.64,1048,1,1,1
2074,375.73429,41.56,16.5,4.11,113.9,5703,206.96,3471,0,0,0
2075,147.28551,379.35,137.9,0.95,1002.57,2246,335.06,797,0,0,1
2076,355.62052,150.84,54.33,1.44,1629.21,2199,761.27,208,0,1,0
2077,286.39099,1083.21,112.46,5.88,4372.87,1295,2179.42,179,0,0,0
2078,119.17801,539.51,276.67,0.93,7095.35,1273,2158.16,296,0,0,0
2079,158.26378,603.07,100.89,1.79,1927.82,1182,1092.74,190,0,0,0
2080,176.74918,3381.84,112.38,1.13,7117.38,1389,2093.34,200,0,0,0
2081,412.79525,1729.24,313.16,2.36,7596.58,1613,1864.14,97,0,0,0
2082,231.77329,517.66,41.45,2.49,793.73,1847,467.78,747,0,0,1
2083,177.31073,2451.15,182.94,0.61,6087.73,1003,19622.23,47,1,0,1
2084,103.37308,811.98,45.92,1.77,4563.67,1296,742.19,386,1,1,0
2085,109.02618,641.98,39.24,2.84,758.19,2610,1025.22,94,0,0,1
2086,620.04516,290.55,34.17,1.84,985.47,1448,108.45,84,0,0,0
2087,649.45424,1648.37,101.94,0.87,3486.04,2018,1866.41,71,0,1,0
2088,756.65595,612.66,85.62,0.55,2589.27,1498,4392.2,1052,1,0,1
2089,209.52795,305.09,112.78,2.6,515.17,1224,577.0,387,0,1,1
2090,616.29123,1060.45,222.54,2.61,1039.5,1579,1506.29,75,0,0,0
2091,366.00002,281.64,31.41,1.58,1214.56,2480,1861.92,130,0,1,0
2092,310.84923,1858.22,144.51,1.1,4964.5,1159,2924.56,158,0,0,0
2093,180.34529,332.36,9.98,3.46,341.64,8206,369.93,64,0,0,0
2094,597.49873,375.65,226.32,3.44,9243.54,990,1788.39,115,0,0,0
2095,285.47881,683.59,105.04,0.36,5549.79,1427,2272.1,141,0,0,0
2096,113.05846,2805.03,215.38,0.48,4909.02,1524,2093.89,73,0,0,0
2097,622.54922,280.32,46.32,1.44,1689.63,1934,944.55,525,0,0,0
2098,721.25688,714.71,296.29,0.86,5448.79,1603,2163.28,59,0,0,0
2099,163.44909,734.53,64.84,2.76,1893.28,4692,796.64,293,0,0,0
2100,365.4336,2256.27,181.77,0.47,8463.49,1273,3300.75,84,0,0,0
2101,141.32514,103.97,78.52,2.67,950.55,4074,331.51,849,0,0,1
2102,473.60646,1064.07,90.18,3.99,8104.07,1506,960.09,130,1,0,1
2103,439.18685,131.93,164.1,0.85,3478.01,2115,1040.97,149,0,1,1
2104,266.04703,553.92,169.02,1.65,8618.71,823,221.93,164,0,1,0
2105,603.24401,3390.35,37.68,1.54,5449.07,2106,942.46,73,1,0,0
2106,118.84775,198.5,73.12,1.54,5516.17,1360,1675.63,211,0,0,0
2107,545.06084,1016.55,53.56,0.67,2524.86,1483,923.22,201,0,0,0
2108,100.11767,1513.19,106.11,1.46,15419.74,1053,6559.88,781,0,0,0
2109,819.90182,11106.86,281.23,5.82,13241.13,885,9295.95,82,0,0,1
2110,122.18007,3041.23,125.11,1.56,9294.0,759,1400.95,121,0,0,0
2111,702.12424,5583.29,82.4,1.17,7458.77,1416,3443.58,68,1,1,1
2112,162.13975,2575.95,267.46,3.94,3109.77,3771,1471.21,123,0,0,0
2113,757.14744,2806.13,154.52,4.55,4750.65,1209,1709.25,159,0,0,0
2114,448.98388,197.41,19.49,2.0,1217.28,4495,1198.16,576,0,0,0
2115,371.17998,3771.09,110.96,1.64,3395.47,1920,1982.11,117,0,0,0
2116,258.74278,3824.48,413.74,1.96,6791.62,1740,1072.72,55,1,1,0
2117,628.03244,1015.89,173.36,0.87,2178.83,2911,1128.47,343,0,0,0
2118,264.59421,14645.92,136.1,0.1,10228.28,1357,2785.17,58,0,0,0
2119,878.99992,1556.63,67.34,2.21,5751.54,1752,997.1,357,0,0,0
2120,136.92804,561.73,295.28,0.72,19903.63,834,4090.87,67,0,0,1
2121,118.32864,207.05,42.94,1.69,4978.69,1868,2719.67,119,0,0,0
2122,134.29005,1093.7,88.97,1.34,11399.64,1024,2704.27,113,1,1,0
2123,207.58653,652.02,28.86,2.76,7057.64,1334,472.97,415,1,1,1
2124,820.47197,2657.02,150.99,0.68,7667.42,2816,3157.29,193,0,1,1
2125,212.30139,773.73,240.3,1.52,1417.46,3208,711.19,156,1,1,1
2126,448.81062,14316.22,173.84,0.17,16529.63,808,2135.04,74,0,0,0
2127,368.72961,20.38,20.52,5.36,69.82,11161,187.71,1605,0,1,1
2128,523.60107,1757.65,268.35,4.49,3727.06,2354,864.57,79,0,0,0
2129,244.2247,324.15,54.97,0.75,10329.98,1161,1787.19,101,0,0,0
2130,372.73821,13611.42,534.85,0.37,22575.31,577,5979.8,63,0,0,0
2131,231.19712,613.15,81.21,1.51,878.11,4017,570.9,483,0,0,1
2132,453.51568,1780.52,228.84,1.69,11362.4,1382,2863.19,90,1,0,0
2133,836.16608,259.97,79.7,3.77,672.6,4637,379.81,253,1,1,1
2134,389.34529,1435.76,69.18,1.08,2554.69,1793,3139.04,53,1,0,0
2135,155.16539,1092.03,56.24,2.44,3734.89,3196,3321.97,99,0,0,0
2136,133.91785,1115.25,131.01,1.63,3885.48,1333,1475.62,133,0,0,0
2137,268.09697,426.76,97.14,1.31,1749.83,2395,693.46,331,0,1,0
2138,604.90925,2662.92,82.12,7.69,4394.28,959,1011.33,209,1,0,1
2139,136.37122,892.56,81.69,3.48,2542.49,1859,3473.94,674,0,0,0
2140,491.38988,2858.65,326.16,1.11,2911.3,2420,1489.36,146,0,0,0
2141,214.53707,654.42,244.59,4.86,2099.97,1600,769.45,59,0,1,1
2142,500.58026,727.95,392.44,2.27,2076.58,6967,1366.54,104,1,0,0
2143,829.59766,4667.57,298.11,1.25,5168.3,1521,2171.7,72,1,1,0
2144,248.81677,1527.36,23.82,1.13,11763.33,1162,4527.47,44,0,0,0
2145,668.02961,5441.19,218.46,0.76,10042.66,2565,2665.93,50,0,0,0
2147,197.27444,1108.11,251.12,1.3,1947.14,2263,1770.57,215,0,0,0
2148,286.59029,579.54,110.29,0.45,4722.12,2107,1297.13,497,1,0,0
2149,742.63172,2344.58,265.32,0.53,7673.56,2805,2858.41,66,0,0,0
2150,242.45826,4767.7,218.71,0.09,12928.54,992,3068.44,54,1,1,1
2151,236.0986,1184.18,127.49,1.06,6296.73,2163,3270.5,53,1,0,0
2152,494.29295,894.83,167.76,2.56,2614.69,2063,1383.21,169,0,0,0
2153,555.77928,139.23,36.95,0.92,3207.43,2459,192.2,228,0,0,1
2154,448.42078,1431.97,213.71,1.09,3553.49,3886,3250.17,73,0,0,0
2155,649.87966,1065.06,86.05,0.35,6614.99,1517,3159.49,85,0,0,0
2156,248.65576,652.39,44.77,3.32,2301.24,1510,1404.2,403,0,0,0
2157,511.31471,1121.56,173.61,1.0,3603.14,2117,1829.61,90,0,0,0
2158,307.92434,11311.6,151.78,0.9,14235.46,1128,929.41,123,0,0,0
2159,605.3371,7650.91,114.86,0.85,7820.21,1975,1282.19,207,0,0,0
2160,517.38444,219.01,37.37,3.78,828.59,1557,713.85,201,0,0,0
2161,816.24632,1709.19,146.07,1.9,4800.53,1568,2514.55,174,0,0,0
2162,753.50342,204.94,28.25,1.98,386.14,5429,229.56,1373,1,1,1
2163,770.95196,1361.47,267.05,1.73,3385.85,1095,1869.83,96,1,1,1
2164,319.23782,790.74,81.15,2.49,4627.74,1458,1638.8,54,0,0,0
2165,405.41363,2283.61,184.31,1.66,4379.22,1377,1672.24,127,0,1,1
2166,303.60156,711.09,86.91,2.81,1097.0,4361,1041.9,278,0,1,0
2167,734.02495,643.63,169.09,1.27,1740.24,3147,1051.85,150,0,1,1
2168,357.36702,3548.01,71.18,1.41,11686.45,1336,4174.7,83,0,0,0
2169,793.04989,2075.7,304.51,2.08,6120.7,1292,4018.0,70,0,0,1
2170,290.18168,1681.32,259.85,2.26,4855.04,1499,2004.14,92,0,0,0
2171,263.22181,466.67,255.33,0.83,20471.98,970,3107.36,61,0,0,0
2172,630.19119,1221.2,36.78,2.84,2973.1,1582,1320.2,208,0,0,0
2173,171.12153,314.92,37.31,7.72,518.57,1679,706.98,424,1,1,1
2174,172.76842,1495.17,83.71,0.47,6677.09,1705,3032.57,259,0,0,0
2175,225.32174,3893.18,28.41,0.92,9972.72,1246,4989.55,72,0,0,0
2176,343.66801,2352.58,218.45,0.68,3402.36,2533,2557.27,72,0,0,0
2177,248.69343,1507.74,122.2,0.45,6396.7,1197,5084.71,59,0,0,0
2178,106.82957,1545.31,59.45,1.05,3041.51,3597,1807.18,340,1,0,1
2179,126.41071,5432.23,60.63,1.25,33767.68,932,1593.97,82,0,0,0
2180,548.81532,1118.02,79.86,2.25,3170.36,1491,1256.88,131,0,1,0
2181,135.63496,393.43,70.06,5.27,3363.09,2391,512.0,165,1,1,1
2182,352.5953,153.6,30.16,1.11,527.58,1891,177.79,1737,0,0,1
2183,456.03804,6389.38,391.25,0.93,12051.13,1245,3327.47,55,0,0,0
2184,145.75285,1938.78,62.28,1.86,2801.5,6830,113.28,83,0,0,0
2185,627.99455,3545.43,480.69,0.28,8958.92,1356,2901.01,236,1,0,0
2186,363.55152,1004.32,168.42,2.66,7918.01,1875,1502.07,90,0,0,1
2187,214.74372,568.5,65.59,1.86,1790.69,6205,965.17,140,0,0,0
2188,446.04086,1528.18,227.1,2.32,3659.91,1360,1592.16,138,0,1,0
2189,701.94082,6836.83,62.75,0.76,8034.14,1335,1933.92,187,0,0,0
2190,397.0719,1428.53,92.33,1.29,1475.46,2601,1279.74,362,0,0,0
2191,107.48854,309.28,12.1,3.07,1400.6,3763,1744.96,1095,0,1,1
2192,207.69247,2379.49,173.29,1.16,11329.39,1007,4504.31,87,0,0,0
2193,624.15164,861.72,145.16,8.45,5165.56,2693,807.49,138,0,0,0
2194,314.02748,2349.07,59.18,1.23,4922.76,3086,1712.7,82,1,1,1
2195,709.29022,2541.47,48.33,0.12,29024.92,900,13945.52,55,1,1,0
2196,777.95138,2728.95,111.95,5.25,6845.09,1409,1664.29,83,0,0,0
2197,134.11205,109.47,45.51,0.38,1698.03,3686,1481.25,116,1,1,0
2198,270.00804,1030.77,526.63,5.84,1741.83,2981,1484.65,71,1,1,1
2199,516.8171,732.16,81.95,6.07,2413.46,2642,409.3,158,0,1,0
2200,316.71889,1849.46,66.68,2.21,4199.58,1533,1884.36,130,0,0,0
2201,395.05726,2199.25,129.88,1.46,8525.42,1197,844.23,126,0,0,0
2202,534.02387,545.66,55.61,0.25,3624.01,1570,1052.16,139,0,1,0
2203,479.81043,1588.64,182.17,0.49,3981.82,1747,965.91,119,1,0,1
2204,175.28236,301.55,52.53,2.15,3233.56,1472,1393.69,45,1,0,0
2205,613.28043,5287.7,78.91,1.02,12849.71,1111,11403.07,56,0,1,0
2206,345.44265,1073.05,385.1,0.66,4348.4,1156,1374.13,63,0,0,0
2207,374.83211,312.09,102.15,2.42,438.83,3126,405.55,290,0,0,0
2208,666.19977,7409.27,1024.02,1.81,16904.79,1108,2575.1,120,0,0,0
2209,260.48474,1105.1,145.94,0.6,10728.75,1464,1252.99,80,0,0,1
2210,222.03248,1070.45,185.34,1.76,1549.45,2853,1361.37,66,0,1,0
2211,162.25517,2893.68,54.64,0.4,10971.2,1304,1739.66,131,0,0,0
2212,241.97637,133.73,32.78,1.5,174.02,15316,192.59,1118,1,1,1
2213,569.90755,455.17,128.15,1.9,2710.36,1468,1322.1,62,0,0,0
2214,218.69914,1156.71,54.4,3.65,3128.92,2165,816.12,224,0,1,0
2215,303.88876,1569.47,264.42,1.37,8487.47,1187,3154.64,60,0,0,0
2216,101.796,914.03,202.11,3.83,2908.63,4201,1174.94,257,0,1,0
2217,390.40579,811.54,54.33,1.21,5434.94,1720,2256.37,79,0,0,0
2218,257.38023,1628.91,123.36,1.34,7872.15,1526,1592.12,169,0,0,0
2219,272.26574,186.07,55.21,3.83,946.21,2330,730.31,333,0,1,1
2220,722.4653,2183.8,269.16,0.51,1560.67,11197,1604.47,258,0,0,0
2221,494.16966,258.55,17.61,1.39,971.05,3634,2676.14,257,1,0,1
2222,178.42898,707.77,435.2,2.37,6552.42,1204,2081.22,43,0,0,0
2223,330.86975,3751.6,309.91,0.62,7718.89,1038,1642.95,256,1,1,0
2224,858.29174,2005.38,46.48,0.81,2640.68,1821,942.66,195,0,1,0
2225,255.9787,1122.26,321.89,0.48,8512.63,1069,2690.06,62,0,0,0
2226,206.9152,2596.03,258.02,1.08,2394.09,1956,1994.49,156,1,1,1
2227,120.74066,470.53,121.14,1.69,2809.21,1742,213.28,64,0,1,0
